,amount_words,lenght_to_word,has_words_in,area_rect,b,g,r,img_name,wrods,target
299,0,194.4691492242407,0,399,196,177,150,selenium/16_0.png,One,6
300,0,243.3747110938193,0,476,194,185,175,selenium/16_0.png,,6
301,0,243.62932910468723,0,459,194,185,175,selenium/16_0.png,aM AN Ney,6
302,0,202.72210042321484,0,960,197,176,144,selenium/16_0.png,Roundtrip,6
303,0,268.14408440239737,0,1763,195,187,180,selenium/16_0.png,,6
304,0,204.41379601191306,0,1102,196,175,144,selenium/16_0.png,One,6
305,0,214.1739946865632,0,550,193,173,148,selenium/16_0.png,Temes,6
306,0,268.3887106418599,0,500,195,188,179,selenium/16_0.png,,6
307,0,255.23567540608425,0,299,190,160,119,selenium/16_0.png,Roundtrip,6
308,0,227.52856963467246,0,1160,192,171,143,selenium/16_0.png,Temes,6
309,0,333.9359968616741,0,3861,195,189,184,selenium/16_0.png,,6
310,0,285.3388336697268,0,1512,193,177,160,selenium/16_0.png,Temes,6
311,0,236.61149591682988,0,6624,195,174,143,selenium/16_0.png,One,6
312,0,289.04022211450086,0,3021,195,181,163,selenium/16_0.png,aM AN Ney,6
313,0,292.5961380469674,0,7854,194,185,175,selenium/16_0.png,,6
314,0,260.77624508378824,0,2496,193,172,144,selenium/16_0.png,Temes,6
315,0,265.6844933374923,0,224,193,172,141,selenium/16_0.png,rl),6
316,0,262.458091892782,0,221,192,171,140,selenium/16_0.png,rl),6
317,0,261.27571643763605,0,3010,191,165,125,selenium/16_0.png,Roundtrip,6
318,0,277.5,0,3478,190,162,121,selenium/16_0.png,Roundtrip,6
319,31,0.0,1,884658,255,255,255,selenium/16_0.png, Temes  Roundtrip  One  rl)  famine  FROM  aM AN Ney  City  airport  City  airport  pa \ an ey  RETURNING  ADULTS  reer  ‘CHILDREN  cS wa)  mm/dd/yyyy  mm/dd/yyyy  TRAVEL  CLASS  SHOW  FLIGHTS.  Economy  class ,6
320,0,89.33784192602819,0,12660,255,255,255,selenium/16_0.png,mm/dd/yyyy,6
321,0,158.37692382414807,0,6840,196,175,147,selenium/16_0.png,One,6
322,0,65.00769185258002,0,1584,255,255,255,selenium/39_2.png,,0
323,0,65.0,0,1620,255,255,255,selenium/39_2.png,,0
324,0,66.01704325399616,0,1575,255,255,255,selenium/39_2.png,,0
325,0,77.38862965578342,0,1584,255,255,255,selenium/39_2.png,,0
326,0,65.00769185258002,0,1620,255,255,255,selenium/39_2.png,,0
327,0,65.00769185258002,0,1620,255,255,255,selenium/39_2.png,,0
328,0,76.06083091841687,0,1575,255,255,255,selenium/39_2.png,,0
329,0,31.51586901863885,0,3168,255,255,255,selenium/39_2.png,,0
330,0,31.535694062442957,0,3740,255,255,255,selenium/39_2.png,,0
331,0,31.535694062442957,0,2709,255,255,255,selenium/39_2.png,,0
332,0,93.02150289046077,0,304,255,255,255,selenium/39_2.png,,6
333,0,92.79682106624128,0,247,255,255,255,selenium/39_2.png,,6
334,0,65.0173053886425,0,1540,255,255,255,selenium/39_2.png,,6
335,0,60.24325688406961,0,20007,255,255,255,selenium/39_2.png,,6
336,0,106.23088063270491,0,360,192,192,192,selenium/39_2.png,,6
337,0,23.42007685726074,0,13608,255,255,255,selenium/39_2.png,,6
338,0,43.48850422812907,0,165,243,157,49,selenium/39_2.png,liar),6
339,0,36.86800781165155,0,165,243,157,49,selenium/39_2.png,Help,6
340,0,39.91553582253406,0,360,243,156,46,selenium/39_2.png,Twitter,6
341,0,38.890872965260115,0,441,243,156,46,selenium/39_2.png,GitHub,6
342,7,0.0,1,81760,244,159,53,selenium/39_2.png, Bootswatch  Bais)  Help  Blog  liar)  GitHub  Twitter ,6
343,120,0.0,1,884658,255,255,255,selenium/39_2.png," Bootswatch  Bais)  Help  Blog  liar)  GitHub  Twitter  Typography  body  Emphasis  Example  classes  Heading  Nullam  quis  risus  Fusce  dapibus,  tellus  eget  ornare  cursus  Heading  vel  Cum   

sociis  penatibus  commodo,  mauris  natoque  tortor  magnis  dis  parturient  montes,  Heading  Nullam  dolor  nibh  ultricies  vehicula  ridiculus  Nullam  dolor  nascetur  mus.  elit.  Heading  ultricies  vehicula.  Heading  Pellentesque  lacinia  ornare  sem  quam  This  line  text  meant  treated  fine  venenatis  vestibulum.  Heading  print.  Heading  with  muted  text  Etiam  malesuada  porta  magna  sem  following  The  rendered  text.  mollis  euismod.  Vivamus  sagittis  lacus  vel  augue  following  The  rendered  italicized  Donec  ullamcorper  nulla  metus  non  faucibus  dolor  laoreet  rutrum  text.  fringilla.  auctor  auctor.  abbreviation  of  attribute  the  word  Duis  mollis,  commodo  luctus,  est  non  attr.  nisi  porttitor  ligula.  erat ",6
344,1,0.0,1,2409,0,122,245,selenium/35_0.png, eg ,0
345,1,0.0,1,2673,37,230,245,selenium/35_0.png, ear’ ,0
346,1,0.0,1,2673,76,178,34,selenium/35_0.png, RTs ,0
347,1,0.0,1,3102,170,170,170,selenium/35_0.png, ea ,0
348,1,0.0,1,2574,100,104,235,selenium/35_0.png, es ,0
349,1,0.0,1,5363,255,255,255,selenium/35_0.png, Search ,1
350,1,0.0,1,2376,170,170,170,selenium/35_0.png, ire] ,0
351,1,0.0,1,5363,255,255,255,selenium/35_0.png, Search ,1
352,1,0.0,1,2272,170,170,170,selenium/35_0.png, ira] ,0
353,1,0.0,1,5363,255,255,255,selenium/35_0.png, Search ,1
354,1,0.0,1,2376,170,170,170,selenium/35_0.png, ira] ,0
355,1,0.0,1,1550,153,102,51,selenium/35_0.png, ini) ,6
356,1,0.0,1,19150,100,104,235,selenium/35_0.png, button ,6
357,6,0.0,1,26050,255,255,255,selenium/35_0.png, es  ea  RTs  ini)  ear’  eg ,6
358,0,52.22307918918608,0,204,255,255,255,selenium/35_0.png,eg,6
359,7,0.0,1,64124,255,255,255,selenium/35_0.png, Home  Features  Pricing  Dropdown  NAVBAR  ire]  Search ,6
360,0,74.27819330059125,0,204,0,0,0,selenium/35_0.png,eg,6
361,10,0.0,1,62238,0,0,0,selenium/35_0.png, Home  rly  Lice 4  Lyre ete NT  NAVBAR  ira]  Search ,6
362,0,72.40511031688303,0,204,100,104,235,selenium/35_0.png,Dropdown,6
363,7,0.0,1,62238,100,104,235,selenium/35_0.png, Aen)  Prt}  Lice  yey  ira]  WETS  Search ,6
364,0,42.66438795998368,0,216,255,255,255,selenium/35_0.png,Journal,6
365,0,37.406550228536176,0,216,255,255,255,selenium/35_0.png,Help,6
366,0,38.96472763923803,0,378,255,255,255,selenium/35_0.png,Twitter,6
367,0,38.616706229299254,0,441,255,255,255,selenium/35_0.png,GitHub,6
368,0,86.05230967266364,0,360,192,192,192,selenium/35_0.png,Twitter,6
369,46,0.0,1,884658,255,255,255,selenium/35_0.png, Help  Blog  GitHub  Themes  Journal  Twitter  BOOTSWATCH  Journal  Crisp  like  sheet  new  paper  Navbars  Aen)  Prt}  Lice  yey  ira]  WETS  Search  Home  rly  Lice 4  Lyre ete NT  NAVBAR  ira]  Search  Home  Features  Pricing  Dropdown  NAVBAR  ire]  Search  Buttons  es  ea  RTs  ini)  ear’  eg  button ,6
370,0,30.59411708155671,0,27840,255,255,255,selenium/35_0.png,eg,6
371,0,115.20850663036997,0,27900,255,255,255,selenium/35_0.png,Dropdown,6
372,0,70.7407237735097,0,27900,255,255,255,selenium/35_0.png,Dropdown,6
373,0,411.91079131287637,0,189,255,255,255,selenium/53_2.png,Someone,6
374,0,411.8039582131284,0,189,255,255,255,selenium/53_2.png,Someone,6
375,0,411.8570747237444,0,180,255,255,255,selenium/53_2.png,Someone,6
376,0,157.48412618419673,0,372,192,192,192,selenium/53_2.png,cursus,6
377,0,28.635642126552707,0,176,186,140,0,selenium/53_2.png,,6
378,0,37.12142238654117,0,176,186,140,0,selenium/53_2.png,ataie),6
379,0,38.616706229299254,0,378,186,140,0,selenium/53_2.png,Twitter,6
380,0,39.5,0,441,186,140,0,selenium/53_2.png,GitHub,6
381,178,0.0,1,884658,255,255,255,selenium/53_2.png," Bootswatch  Themes  GitHub  Twitter  ataie)  Blog  Typography  body  Emphasis  Heading 1  Example  classes  Nullam  Fusce  quis  risus  dapibus,  tellus  eget  cursus  Heading  vel  leo.  cum  sociis  commodo,  mauris  ornare  natoque  tortor  penatibus  magnis  dis  parturient  Heading  Nullam  dolor  ultricies  ridiculus  Nullam  montes,  nascetur  mus.  vehicula  elit.  Heading  dolor  ultricies  vehicula.  Heading  Pellentesque  lacinia  ornare  sem  quam  treated  This  Jine  text  meant  vestibulum.  venenatis  Heading  print.  Heading  with  muted  text  Etiam  malesuada  porta  sem  magna  following  rendered  The  text.  mollis  euismod.  Vivamus  sagittis  lacus  vel  augue  The  following  rendered  italicized  Donec  ullamcorper  nulla  metus  non  faucibus  dolor  laoreet  rutrum  text.  fringilla.  auctor  auctor.  abbreviation  of  the  word  attribute  An  Duis  mollis,  commodo  luctus,  est  non  nisi  porttitor  ligula.  erat  Maecenas  sed  diam  risus  varius  eget  blandit  sit  amet  non  magna.  Blockquotes  dolor  dolor  dolor  Lorem  sit  Lorem  sit  sit  ipsum  amet,  ipsum  amet,  Lorem  ipsum  amet,  adipiscing  adipiscing  adipiscing  consectetur  elit.  consectetur  elit.  consectetur  elit.  Integer  erat  Integer  erat  Integer  erat  ante.  ante.  ante.  posuere  posuere  posuere  famous  famous  Someone  famous  Source  Title  Someone  Source  Title  Someone  Source  Title ",6
382,0,243.31717982912755,0,3999,255,255,255,selenium/21_0.png,YYYY,4
383,0,244.71871608031944,0,3999,255,255,255,selenium/21_0.png,,4
384,0,203.30334478310976,0,3999,255,255,255,selenium/21_0.png,SSN,4
385,0,90.21224972252936,0,13889,255,255,255,selenium/21_0.png,Jeff@gmail.com,1
386,0,48.76474136094644,0,364,248,248,248,selenium/21_0.png,,6
387,0,134.5009293648189,0,1089,235,235,235,selenium/21_0.png,,6
388,0,163.23296235748464,0,13588,255,255,255,selenium/21_0.png,Last,6
389,0,0.7071067811865476,0,1089,235,235,235,selenium/21_0.png,,6
390,0,33.5,0,204,177,102,73,selenium/21_0.png,,6
391,0,45.50274716981382,0,1089,177,102,73,selenium/21_0.png,,6
392,0,56.00223209837265,0,10669,255,255,255,selenium/21_0.png,,6
393,25,0.0,1,554648,248,248,248,selenium/21_0.png, Personal  information  Please  infomation  and  proceed  build  enter  account  next  step  your  can  your  Name  First  Last  Email  Jeff@gmail.com  Example  Phone  Birth  Date  YYYY  SSN ,6
394,7,0.0,1,237595,255,255,255,selenium/21_0.png, Personal  info  Connect  Account  Set  Financial  Goals ,6
395,0,512.1076546977207,0,21750,248,248,248,selenium/21_0.png,SSN,6
396,0,401.7617453167984,0,19950,248,248,248,selenium/21_0.png,YYYY,6
397,0,106.88545270522083,0,19950,248,248,248,selenium/21_0.png,YYYY,6
398,0,178.61480901649784,0,19950,248,248,248,selenium/21_0.png,YYYY,6
399,0,29.706901555025897,0,1350,236,130,69,selenium/36_9.png,Animated,6
400,0,33.734255586866,0,176,255,255,255,selenium/36_9.png,Litera,6
401,0,35.510561809129406,0,176,255,255,255,selenium/36_9.png,Help,6
402,0,36.585516259853435,0,378,255,255,255,selenium/36_9.png,Twitter,6
403,0,37.013511046643494,0,418,255,255,255,selenium/36_9.png,GitHub,6
404,15,0.0,1,884658,255,255,255,selenium/36_9.png, Bootswatch  Themes  Help  Blog  Litera  GitHub  Twitter  Progress  Basic  Contextual  alternatives  Multiple  bars  Striped  Animated ,6
405,0,213.95852401809094,0,8250,255,255,255,selenium/36_9.png,Animated,6
406,0,386.1152677633973,0,28260,255,255,255,selenium/36_9.png,bars,6
407,0,338.3256567273608,0,28260,255,255,255,selenium/36_9.png,bars,6
408,0,219.62069574609765,0,20880,255,255,255,selenium/36_9.png,bars,6
409,0,317.8604253442067,0,28260,255,255,255,selenium/36_9.png,alternatives,6
410,0,97.5,0,13860,255,255,255,selenium/36_9.png,bars,6
411,0,34.630189141845584,0,6840,255,255,255,selenium/36_9.png,bars,6
412,0,269.08966906962445,0,28260,255,255,255,selenium/36_9.png,alternatives,6
413,0,68.24954212300622,0,6840,255,255,255,selenium/36_9.png,Contextual,6
414,0,230.67292862405853,0,28260,255,255,255,selenium/36_9.png,alternatives,6
415,0,400.50031210974106,0,289,231,164,47,selenium/30_9.png,,6
416,0,394.501267425087,0,810,231,164,47,selenium/30_9.png,,6
417,2,0.0,1,10115,255,255,255,selenium/30_9.png, Dapibus  facilisis ,6
418,2,0.0,1,10080,255,255,255,selenium/30_9.png, Dapibus  facilisis ,6
419,0,339.01806736514794,0,459,231,164,47,selenium/30_9.png,,6
420,0,333.01839288543806,0,1053,231,164,47,selenium/30_9.png,,6
421,3,0.0,1,10080,255,255,255,selenium/30_9.png, Cras  justo  odio ,6
422,3,0.0,1,10767,231,164,47,selenium/30_9.png, fotr-1  justo  odio ,6
423,6,0.0,1,26664,231,164,47,selenium/30_9.png, ENE  ago  Donec  mi  feteacey  non ,6
424,5,0.0,1,26664,255,255,255,selenium/30_9.png, fotr-1  justo  odio  Dapibus  facilisis ,6
425,5,0.0,1,26576,255,255,255,selenium/30_9.png, Cras  justo  odio  Dapibus  facilisis ,6
426,2,0.0,1,5781,225,160,46,selenium/30_9.png, Learn  more ,6
427,0,114.0175425099138,0,354,192,192,192,selenium/30_9.png,ENE,6
428,0,51.79285665031424,0,187,231,166,52,selenium/30_9.png,Cerulean,6
429,0,38.16084380618437,0,176,231,166,52,selenium/30_9.png,,6
430,0,42.07433897282285,0,360,248,235,213,selenium/30_9.png,Twitter,6
431,0,41.57523301197481,0,399,231,166,52,selenium/30_9.png,GitHub,6
432,61,0.0,1,884658,255,255,255,selenium/30_9.png," Bootswatch  GitHub  mW aY=vaat a9  Blog  Cerulean  Twitter  Animated  Containers  world!  Hello,  This  hero  simple  jumbotron-style  simple  unit,  component  for  calling  attention  extra  featured  information.  content  or  utility  for  typography  and  out  within  the  container.  classes  spacing  content  larger  uses  space  Learn  more  List  groups  Cras  ENE  justo  odio  fotr-1  justo  odio  ago  Dapibus  facilisis  Dapibus  facilisis  Donec  mi  feteacey  non ",6
433,0,15.811388300841896,0,28260,255,255,255,selenium/30_9.png,facilisis,6
434,0,246.59480935331953,0,6840,255,255,255,selenium/30_9.png,attention,6
435,0,257.6082296822056,0,28260,255,255,255,selenium/30_9.png,Cerulean,6
436,0,168.65645555388622,0,28260,255,255,255,selenium/30_9.png,Cerulean,6
437,0,112.8716084761797,0,6840,239,236,233,selenium/30_9.png,GitHub,6
438,0,137.44089638822936,0,28260,255,255,255,selenium/30_9.png,Cerulean,6
439,0,126.24579200908045,0,13860,239,236,233,selenium/30_9.png,GitHub,6
440,0,111.25196627475849,0,28260,255,255,255,selenium/30_9.png,Cerulean,6
441,0,94.37160589923221,0,28260,255,255,255,selenium/30_9.png,Cerulean,6
442,1,0.0,1,2697,238,238,238,selenium/53_0.png, Secondary ,0
443,1,0.0,1,6603,255,255,255,selenium/53_0.png, Search ,1
444,1,0.0,1,6603,255,255,255,selenium/53_0.png, Search ,1
445,1,0.0,1,6603,255,255,255,selenium/53_0.png, Search ,1
446,1,0.0,1,1426,238,238,238,selenium/53_0.png, Light ,6
447,1,0.0,1,1953,36,65,240,selenium/53_0.png, Peis ,6
448,1,0.0,1,2201,2,144,233,selenium/53_0.png, DeMaria ,6
449,1,0.0,1,1209,222,192,91,selenium/53_0.png, Info ,6
450,1,0.0,1,2108,106,172,67,selenium/53_0.png, Success ,6
451,1,0.0,1,2046,186,140,0,selenium/53_0.png, ATES ,6
452,2,0.0,1,18001,186,140,0,selenium/53_0.png, button  Block ,6
453,7,0.0,1,24440,255,255,255,selenium/53_0.png, Secondary  ATES  Success  Info  DeMaria  Peis  Light ,6
454,0,52.80151512977634,0,286,238,238,238,selenium/53_0.png,Light,6
455,1,0.0,1,1891,238,238,238,selenium/53_0.png, Search ,6
456,7,0.0,1,59409,238,238,238,selenium/53_0.png, Navbar  Pricing  Search  Search  Home  Features  Dropdown ,6
457,0,73.56799575902554,0,297,51,51,51,selenium/53_0.png,Light,6
458,1,0.0,1,1891,238,238,238,selenium/53_0.png, Search ,6
459,8,0.0,1,59409,51,51,51,selenium/53_0.png, Navbar  Home  iiatalay4  Search  Search  1-1 ed  Dropdown ,6
460,0,79.04587275753238,0,297,186,140,0,selenium/53_0.png,Dropdown,6
461,1,0.0,1,1891,238,238,238,selenium/53_0.png, Search ,6
462,7,0.0,1,59409,186,140,0,selenium/53_0.png, Navbar  Home  fiat  Search  Search  cd  Dropdown ,6
463,0,28.635642126552707,0,176,186,140,0,selenium/53_0.png,,6
464,0,37.12142238654117,0,176,186,140,0,selenium/53_0.png,ataie),6
465,0,87.0,0,372,192,192,192,selenium/53_0.png,Twitter,6
466,0,38.616706229299254,0,378,186,140,0,selenium/53_0.png,Twitter,6
467,0,39.5,0,441,186,140,0,selenium/53_0.png,GitHub,6
468,42,0.0,1,884658,255,255,255,selenium/53_0.png, Bootswatch  Themes  GitHub  Twitter  ataie)  Blog  Yeti  friendly  foundation  Navbars  Navbar  Home  fiat  Search  Search  cd  Dropdown  Navbar  Home  iiatalay4  Search  Search  1-1 ed  Dropdown  Navbar  Pricing  Search  Search  Home  Features  Dropdown  Buttons  Secondary  ATES  Success  Info  DeMaria  Peis  Light  button  Block ,6
469,0,35.510561809129406,0,27900,255,255,255,selenium/53_0.png,Light,6
470,0,116.84605256490268,0,27900,255,255,255,selenium/53_0.png,Dropdown,6
471,0,57.3149195236284,0,27900,255,255,255,selenium/53_0.png,Dropdown,6
472,20,0.0,1,57710,41,37,33,selenium/41_13.png, Header  Dark  card  title  Some  quick  build  reualel ts  text  the  card  title  and  make  the  bulk  the  card's  content. ,6
473,19,0.0,1,64236,245,235,228,selenium/41_13.png, Header  Dark  card  title  Some  quick  build  example  text  card  and  the  title  make  the  bulk  the  card's  content. ,6
474,19,0.0,1,62816,250,245,240,selenium/41_13.png, Header  Light  card  title  Some  quick  build  example  text  card  and  the  title  make  the  bulk  the  card's  content. ,6
475,19,0.0,1,64236,245,235,228,selenium/41_13.png, Header  Light  card  title  Some  quick  build  example  text  card  and  the  title  make  the  bulk  the  card's  content. ,6
476,22,0.0,1,57710,244,98,91,selenium/41_13.png, Header  Info  card  title  Bste) ants)  quick  feline) ts  build  text  the  fer-lae |  title  and  make  Rial)  bulk  Rtat=  card's  content. ,6
477,19,0.0,1,64236,245,235,228,selenium/41_13.png, Header  Info  card  title  Some  quick  build  example  text  card  and  the  title  make  the  bulk  the  card's  content. ,6
478,0,9.924716620639604,0,1284,245,235,228,selenium/41_13.png,content.,6
479,0,9.192388155425117,0,1284,7,193,255,selenium/41_13.png,faslaleciale,6
480,0,6.576473218982953,0,598,7,193,255,selenium/41_13.png,the,6
481,0,31.184932259025352,0,187,252,141,55,selenium/41_13.png,the,6
482,0,33.53356527421443,0,187,252,141,55,selenium/41_13.png,make,6
483,0,40.577087130546964,0,357,252,141,55,selenium/41_13.png,a iietsia,6
484,0,39.01281840626232,0,440,252,141,55,selenium/41_13.png,GitHub,6
485,144,0.0,1,884658,241,227,217,selenium/41_13.png, Bootswatch  Bisa  GitHub  a iietsia  Help  Blog  Morph  the  title  the  card  title  the  card  make  and  make  bulk  the  card's  bulk  the  card's  faslaleciale  content.  Header  Header  Info  card  title  Info  card  title  Bste) ants)  quick  feline) ts  build  Some  quick  build  text  example  text  card  and  the  fer-lae |  title  and  make  Rial)  the  title  make  the  bulk  Rtat=  card's  bulk  the  content.  card's  content.  Header  Header  Light  Light  card  title  card  title  Some  quick  build  Some  quick  build  example  text  example  text  card  and  card  and  the  title  make  the  the  title  make  the  bulk  the  card's  content.  bulk  the  card's  content.  Header  Header  Dark  Dark  card  title  card  title  Some  quick  build  Some  quick  build  reualel ts  text  example  text  card  and  the  card  title  and  make  the  the  title  make  the  bulk  the  bulk  the  card's  card's  content.  content. ,6
486,0,147.05526172157187,0,8490,41,37,33,selenium/41_13.png,card's,6
487,0,378.38076061026146,0,360,51,51,51,selenium/46_9.png,Morbi,6
488,1,0.0,1,10010,255,255,255,selenium/46_9.png, Morbi ,6
489,0,363.08194667319935,0,8835,255,255,255,selenium/46_9.png,,6
490,0,286.43411109712474,0,10045,255,255,255,selenium/46_9.png,Donec,6
491,0,295.0580451368849,0,10010,255,255,255,selenium/46_9.png,,6
492,0,258.30263258433894,0,527,51,51,51,selenium/46_9.png,Morbi,6
493,1,0.0,1,10010,255,255,255,selenium/46_9.png, odio ,6
494,1,0.0,1,11640,51,51,51,selenium/46_9.png, rt ,6
495,24,0.0,1,63024,51,51,51,selenium/46_9.png, TS liay -e)  ite  Picclaa)  I)  group  Donec  Pyne)  rag  fen  Naty  blandit.  Donec  re)  List  heading}  item  group  ago  Donec  | gravida  porta ,6
496,2,0.0,1,40602,255,255,255,selenium/46_9.png, rt  Morbi ,6
497,2,0.0,1,40468,255,255,255,selenium/46_9.png, odio  Morbi ,6
498,0,88.23831367382311,0,372,192,192,192,selenium/46_9.png,ago,6
499,0,37.58324094593227,0,187,255,255,255,selenium/46_9.png,,6
500,0,31.599050618649922,0,187,255,255,255,selenium/46_9.png,,6
501,0,35.531676008879735,0,378,255,255,255,selenium/46_9.png,Twitter,6
502,0,34.03307215048327,0,462,255,255,255,selenium/46_9.png,,6
503,38,0.0,1,884658,255,255,255,selenium/46_9.png, Bootswatch  Blog  Twitter  Multiple  bars  Striped  Animated  Containers  List  groups  TS liay -e)  odio  rt  ite  Picclaa)  I)  group  Donec  Pyne)  rag  fen  Naty  blandit.  Morbi  Morbi  Donec  re)  List  heading}  item  group  ago  Donec  | gravida  porta ,6
504,0,131.19641763401927,0,6810,255,255,255,selenium/46_9.png,TS liay -e),6
505,0,268.83917125300025,0,6810,255,255,255,selenium/46_9.png,TS liay -e),6
506,0,285.3506614676055,0,28260,255,255,255,selenium/46_9.png,rt,6
507,0,307.776298632627,0,13800,255,255,255,selenium/46_9.png,ite,6
508,0,323.70665733036753,0,28260,255,255,255,selenium/46_9.png,rt,6
509,0,320.3903868720159,0,28260,255,255,255,selenium/46_9.png,,6
510,0,326.0498428154812,0,24990,255,255,255,selenium/46_9.png,,6
511,0,287.3412605248331,0,28260,255,255,255,selenium/46_9.png,,6
